subject_name,course_name,course_url
Engineering,Robotic Vision: Making Robots See,/course/robotic-vision-making-robots-see-8661
Engineering,"Through Engineers' Eyes - Expanding the Vision: Engineering Mechanics by Experiment, Analysis and Design",/course/through-engineers-eyes-expanding-11940
Engineering,Mobile Robotics,/course/open2study-mobile-robotics-1475
Engineering,Mining Engineering,/course/open2study-mining-engineering-1643
Engineering,無線通信・IoT通信・センサネットワーク (ga121),/course/gacco--iot--ga121-12247
Engineering,Devenir Référent Energie : les fondamentaux,/course/france-universite-numerique-devenir-referent-energie-les-fondamentaux-11625
Engineering,Principles of Biomanufacturing: Using Biotechnology to Manufacture Medicines,/course/edx-principles-of-biomanufacturing-using-biotechnology-to-manufacture-medicines-13184
Engineering,Propagation radio,/course/france-universite-numerique-propagation-radio-12161
Engineering,An Introduction to Building Information Modelling,/course/building-information-modelling-10604
Engineering,Introduction to Airplane performance,/course/swayam-introduction-to-airplane-performance-3987
Engineering,Geosynthetics and Reinforced Soil Structures,/course/swayam-geosynthetics-and-reinforced-soil-structures-3994
Engineering,Industrial Automation and Control,/course/swayam-industrial-automation-and-control-5222
Engineering,Manufacturing Process Technology I & II,/course/swayam-manufacturing-process-technology-i-ii-5289
Engineering,Computational Fluid Dynamics,/course/swayam-computational-fluid-dynamics-5301
Engineering,Engineering Thermodynamics,/course/swayam-engineering-thermodynamics-7904
Engineering,"Hydration, Porosity & Strength of Cementitious Materials",/course/swayam-hydration-porosity-strength-of-cementitious-materials-7911
Engineering,Fiber Optics,/course/swayam-fiber-optics-7913
Engineering,Surface Engineering of Nanomaterials,/course/swayam-surface-engineering-of-nanomaterials-7914
Engineering,Offshore structures under special loads including Fire resistance,/course/swayam-offshore-structures-under-special-loads-including-fire-resistance-7915
Engineering,Introduction to Remote Sensing,/course/swayam-introduction-to-remote-sensing-7918
Engineering,Antennas,/course/swayam-antennas-7924
Computer Science,Bitcoin and Cryptocurrency Technologies,/course/bitcointech-3655
Computer Science,Fundamentals of Reinforcement Learning,/course/fundamentals-of-reinforcement-learning-14497
Computer Science,Usable Security,/course/usablesec-1727
Computer Science,Algorithmic Thinking (Part 2),/course/algorithmicthink2-3200
Computer Science,Cybersecurity and Its Ten Domains,/course/ksucybersec-3206
Computer Science,Machine Learning: Classification,/course/ml-classification-4219
Computer Science,Data Structures,/course/data-structures-5475
Computer Science,"Cloud Computing Applications, Part 1: Cloud Systems and Infrastructure",/course/cloud-applications-part1-2738
Computer Science,Convolutional Neural Networks,/course/convolutional-neural-networks-9057
Computer Science,Mathematics for Machine Learning: Multivariate Calculus,/course/multivariate-calculus-machine-learning-10452
Computer Science,Coding - il linguaggio nascosto delle cose,/course/polimi-open-knowledge-coding-il-linguaggio-nascosto-delle-cose-4980
Computer Science,Blockchain 360: A State of the Art for Professionals,/course/blockchain-professionals-12595
Computer Science,Regression Modeling in Practice,/course/regression-modeling-practice-4351
Computer Science,Detección de objetos,/course/deteccion-objetos-3194
Computer Science,Cloud Networking,/course/cloudnetworking-2732
Computer Science,Machine Learning: Clustering & Retrieval,/course/ml-clustering-and-retrieval-4313
Computer Science,Interfacing with the Arduino,/course/interface-with-arduino-4325
Computer Science,Practical Predictive Analytics: Models and Methods,/course/datasci2-4341
Computer Science,Advanced Data Structures in Java,/course/advanced-data-structures-4346
Computer Science,Approximation Algorithms Part I,/course/approximation-algorithms-part-1-5026
Business,Understanding Customer Experience,/course/independent-understanding-customer-experience-3176
Computer Science,La Web Semántica: Herramientas para la publicación y extracción efectiva de información en la Web,/course/web-semantica-4727
Computer Science,Approximation Algorithms Part II,/course/approximation-algorithms-part-2-5688
Computer Science,Software Architecture for the Internet of Things,/course/iot-software-architecture-6507
Computer Science,Cybersecurity and the Internet of Things,/course/cybersecurity-and-the-internet-of-things-6586
Computer Science,Introduction to Recommender Systems:  Non-Personalized and Content-Based,/course/recommender-systems-introduction-6889
Computer Science,Recommender Systems:  Evaluation and Metrics,/course/recommender-metrics-6918
Computer Science,"Programming Languages, Part B",/course/programming-languages-part-b-6920
Computer Science,Managing an Agile Team,/course/managing-team-agile-5564
Computer Science,Прикладные задачи анализа данных,/course/data-analysis-applications-5540
Computer Science,Обучение на размеченных данных,/course/supervised-learning-5543
Computer Science,Поиск структуры в данных,/course/unsupervised-learning-5517
Computer Science,Analysis of Algorithms,/course/aofa-921
Computer Science,Data Structures and Performance,/course/data-structures-optimizing-performance-4203
Computer Science,Mastering the Software Engineering Interview,/course/cs-tech-interview-4261
Computer Science,Interfacing with the Raspberry Pi,/course/raspberry-pi-interface-4265
Computer Science,Algorithms on Strings,/course/algorithms-on-strings-5470
Business,Discover the Leader in You: Six Questions to Ask Yourself,/course/canvas-network-discover-the-leader-in-you-six-questions-to-ask-yourself-11558
Business,SAP Business ByDesign Project-Based Services,/course/opensap-sap-business-bydesign-project-based-services-11033
Business,Enabling Entrepreneurs to Shape a Better World,/course/edx-enabling-entrepreneurs-to-shape-a-better-world-11381
Business,Rise to Leadership: Become a CEO,/course/edx-rise-to-leadership-become-a-ceo-10023
Business,Microsoft Exchange Server 2016 - 5: Hybrid Topologies with Office 365,/course/edx-microsoft-exchange-server-2016-5-hybrid-topologies-with-office-365-6322
Business,Skype for Business: Fundamentals,/course/edx-skype-for-business-fundamentals-7835
Business,Managing Microsoft Exchange Online in Office 365,/course/edx-managing-microsoft-exchange-online-in-office-365-7486
Business,Onboarding Messaging to Office 365,/course/edx-onboarding-messaging-to-office-365-7487
Business,Procurement Transformation with SAP Ariba and SAP S/4HANA,/course/opensap-procurement-transformation-with-sap-ariba-and-sap-s-4hana-9635
Business,Business Analytics Fundamentals,/course/edx-business-analytics-fundamentals-10333
Business,u.lab: Leading Change in Times of Disruption,/course/edx-u-lab-leading-change-in-times-of-disruption-6716
Business,SAP Retail Omnichannel Commerce,/course/opensap-sap-retail-omnichannel-commerce-11526
Business,Analytics with SAP Cloud Platform,/course/opensap-analytics-with-sap-cloud-platform-11527
Business,Electronic Trading in Financial Markets,/course/edx-electronic-trading-in-financial-markets-6360
Business,Analyzing Connected Data with SAP HANA Graph,/course/opensap-analyzing-connected-data-with-sap-hana-graph-11528
Business,Driving Digital Innovation Through Experimentation,/course/edx-driving-digital-innovation-through-experimentation-8207
Business,การเตรียมสอบประกาศนียบัตร MOS : MS Excel 2013 (MOS Certificate : MS Excel 2013),/course/thaimooc-----mos-ms-excel-2013-mos-certificate-ms-excel-2013-14961
Business,การเตรียมสอบประกาศนียบัตร MOS : MS PowerPoint 2013 (MOS Certificate : MS PowerPoint 2013),/course/thaimooc-----mos-ms-powerpoint-2013-mos-certificate-ms-powerpoint-2013-14952
Business,Smart Service Welt – Data and Platform-Based Business Models,/course/opensap-smart-service-welt-data-and-platform-based-business-models-11035
Business,Evidence-Based Business Communication,/course/edx-evidence-based-business-communication-9192
Computer Science,"Cloud Computing Applications, Part 2: Big Data and Applications in the Cloud",/course/cloud-applications-2-6309
Computer Science,System Validation (3): Requirements by modal formulas,/course/system-validation-modal-formulas-7808
Computer Science,Introduction to Formal Concept Analysis,/course/formal-concept-analysis-7769
Computer Science,Probabilistic Graphical Models 3: Learning,/course/probabilistic-graphical-models-3-learnin-7293
Computer Science,"Graph Search, Shortest Paths, and Data Structures",/course/algorithms-graphs-data-structures-7354
Computer Science,Discrete Mathematics,/course/discrete-mathematics-8133
Computer Science,"HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Administrative/IT Perspective)",/course/hi-five-admin-it-8099
Computer Science,Internet Connection: How to Get Online?,/course/internet-connection-how-to-get-online-9158
Computer Science,Network Protocols and Architecture,/course/network-protocols-architecture-9159
Computer Science,Data Communications and Network Services,/course/data-communication-network-services-9160
Computer Science,Home Networking Basics,/course/home-networking-basics-9161
Computer Science,Introduction to Cisco Networking,/course/cisco-networking-introduction-9162
Computer Science,"Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization",/course/deep-neural-network-9054
Computer Science,Sequence Models,/course/nlp-sequence-models-9055
Business,Entrepreneurial Leadership Toolbox,/course/edx-entrepreneurial-leadership-toolbox-10288
Business,Introduction to Systematic Reviews,/course/stanford-openedx-introduction-to-systematic-reviews-12133
Business,Creating Shared Benefits in Real Estate Development,/course/edx-creating-shared-benefits-in-real-estate-development-11952
Business,The Role of Impact Assessments in Real Estate Development,/course/edx-the-role-of-impact-assessments-in-real-estate-development-11953
Business,Management in Engineering I,/course/edx-management-in-engineering-i-10283
Business,Evidence-Based Stakeholder Marketing,/course/edx-evidence-based-stakeholder-marketing-7235
Business,Business Analytics for Data-Driven Decision Making,/course/edx-business-analytics-for-data-driven-decision-making-8215
Business,Management Accounting for Decision Making,/course/edx-management-accounting-for-decision-making-6731
Business,Monetize your Android Applications,/course/edx-monetize-your-android-applications-7345
Business,Biobased Business Development,/course/canvas-network-biobased-business-development-11808
Business,u.lab: Leading From the Emerging Future,/course/edx-u-lab-leading-from-the-emerging-future-6574
Business,Entrepreneurial Operations: Launching a Startup,/course/edx-entrepreneurial-operations-launching-a-startup-10437
Business,สตาร์ทอัพ มุ่งสู่ฝัน|Startup: Pushing your Dream,/course/thaimooc--------startup-pushing-your-dream-15001
Business,Delivering a Relational Data Warehouse,/course/edx-delivering-a-relational-data-warehouse-6650
Business,Evidence-Based Management Foundations,/course/edx-evidence-based-management-foundations-7236
Business,Managing Building Adaptation: A Sustainable Approach,/course/edx-managing-building-adaptation-a-sustainable-approach-8779
Business,Project Management of Engineering Projects: Preparing for Success,/course/edx-project-management-of-engineering-projects-preparing-for-success-6421
Business,Freedom to Calculate with SAP Product Lifecycle Costing,/course/opensap-freedom-to-calculate-with-sap-product-lifecycle-costing-11861
Business,Integration with SAP S/4HANA Cloud,/course/opensap-integration-with-sap-s-4hana-cloud-11864
Business,Gestión de Riesgos para la sostenibilidad organizacional,/course/edx-gestion-de-riesgos-para-la-sostenibilidad-organizacional-8448
Business,Impacto de la Investigación de Mercados,/course/edx-impacto-de-la-investigacion-de-mercados-8017
Business,Introduction to SAP Enterprise Architecture Designer,/course/opensap-introduction-to-sap-enterprise-architecture-designer-11867
Business,Gestión de Proyectos Sociales para ONG y Organizaciones de la Sociedad Civil (OSC),/course/edx-gestion-de-proyectos-sociales-para-ong-y-organizaciones-de-la-sociedad-civil-osc-9255
Business,Marketing to the Bottom of the Pyramid,/course/acumen-marketing-to-the-bottom-of-the-pyramid-8840
Business,SAP Business ByDesign Customer Relationship Management,/course/opensap-sap-business-bydesign-customer-relationship-management-11866
Business,Evidence-Based Global Management,/course/edx-evidence-based-global-management-7237
Business,Financial Modeling for the Social Sector,/course/acumen-financial-modeling-for-the-social-sector-3911
Business,Design Leadership and Innovation,/course/edx-design-leadership-and-innovation-6647
Business,The Iterative Innovation Process,/course/edx-the-iterative-innovation-process-929
Programming,"Functions, Methods, and Interfaces in Go",/course/golang-functions-methods-12050
Programming,Getting Started with SAS Programming,/course/sas-programming-basics-12319
Programming,NPC Programming,/course/npc-programming-11241
Programming,Rapid Gameplay Prototyping,/course/rapid-gameplay-prototyping-11243
Programming,Programming for Level Design,/course/programming-level-design-11244
Programming,Character Setup and Animation,/course/character-setup-animation-12381
Programming,Diseñando páginas web con Bootstrap 4,/course/disenando-paginas-bootstrap4-12411
Programming,NoSQL systems,/course/nosql-databases-12414
Programming,Relational database systems,/course/relational-database-12430
Programming,Fitting Statistical Models to Data with Python,/course/fitting-statistical-models-data-python-12633
Programming,Основы разработки на С++: черный пояс,/course/c-plus-plus-black-11774
Programming,Introduction to Augmented Reality and ARCore,/course/ar-11596
Programming,"Pointers, Arrays, and Recursion",/course/pointers-arrays-recursion-10326
Programming,Application Systems Programming,/course/application-systems-programming-11853
Programming,Core Interaction Programming,/course/core-interaction-programming-11854
Programming,3D Interactions and Navigation,/course/3d-interactions-and-navigation-11855
Programming,"Introduction to XR: VR, AR, and MR Foundations",/course/xr-introduction-11974
Programming,AR (Augmented Reality) & Video Streaming Services Emerging Technologies,/course/ar-technologies-video-streaming-11983
Programming,Programación Orientada a Objetos con Python,/course/programacion-python-objetos-13656
Programming,3D Graphics in Android: Sensors and VR,/course/3d-graphics-android-sensors-vr-16941
Programming,Android Graphics with OpenGL ES,/course/android-graphics-opengl-es-16942
Engineering,Earth Sciences For Civil Engineering Part - I & II,/course/swayam-earth-sciences-for-civil-engineering-part-i-ii-7938
Programming,Introduction to Android graphics,/course/intro-android-graphics-16943
Programming,Analyzing Big Data with SQL,/course/cloudera-big-data-analysis-sql-queries-13791
Programming,Foundations for Big Data Analysis with SQL,/course/foundations-big-data-analysis-sql-13792
Programming,"Simulation, Algorithm Analysis, and Pointers",/course/simulation-algorithm-analysis-pointers-15138
Programming,Основы разработки на С++: коричневый пояс,/course/c-plus-plus-brown-11775
Programming,Interactive Computer Graphics,/course/interactivegraphics-2067
Programming,软件测试 (Software Testing),/course/softwaretesting-3357
Programming,C++程序设计,/course/spcpp-2763
Programming,iOS App Development Basics,/course/iosappdevelopmentbasics-4348
Programming,Responsive Website Tutorial and Examples,/course/responsive-website-examples-4356
Programming,"Java Programming: Arrays, Lists, and Structured Data",/course/java-programming-arrays-lists-data-4362
Programming,World Design for Video Games,/course/video-game-world-4314
Programming,Introduction to Meteor.js Development  ,/course/meteor-development-4328
Programming,Como criar aplicativos com múltiplas telas para iPhone e iPad,/course/multiplas-telas-iphone-4335
Programming,Database Management Essentials,/course/dbessentials-4337
Programming,Motores gráficos en videojuegos: game engine,/course/videojuegos-engine-4656
Programming,Diseño de videojuegos,/course/videojuegos-diseno-4661
Programming,Accediendo a la nube con iOS,/course/nube-ios-4668
Programming,Introducción a Java,/course/introjava-4621
Programming,Gameplay en videojuegos,/course/videojuegos-play-4629
Engineering,Introduction to Fluid Mechanics,/course/swayam-introduction-to-fluid-mechanics-7945
Engineering,Modelling and Simulation of Dynamic Systems,/course/swayam-modelling-and-simulation-of-dynamic-systems-7952
Engineering,Analog Circuits,/course/swayam-analog-circuits-7957
Engineering,Engineering Mechanics:Statics and Dynamics,/course/swayam-engineering-mechanics-statics-and-dynamics-7959
Engineering,Principles of Communication Systems-I,/course/swayam-principles-of-communication-systems-i-7963
Engineering,Housing Policy & Planning,/course/swayam-housing-policy-planning-7970
Engineering,Principles of Casting Technology,/course/swayam-principles-of-casting-technology-7899
Engineering,"Energy Efficiency, Acoustics and daylighting in Building",/course/swayam-energy-efficiency-acoustics-and-daylighting-in-building-9822
Engineering,Material Science and Engineering,/course/swayam-material-science-and-engineering-9917
Engineering,Semiconductors Optoelectronics,/course/swayam-semiconductors-optoelectronics-13049
Engineering,Evalutions of Textile Materials,/course/swayam-evalutions-of-textile-materials-13050
Engineering,Testing of Functional and Technical Textiles,/course/swayam-testing-of-functional-and-technical-textiles-13051
Engineering,Theory of Yarn Structure,/course/swayam-theory-of-yarn-structure-13052
Engineering,Textured Yarn Technology,/course/swayam-textured-yarn-technology-13054
Engineering,Advanced Transition Metal Organometallic Chemistry,/course/swayam-advanced-transition-metal-organometallic-chemistry-12910
Engineering,Multidimensional NMR Spectroscopy for Structural Studies of Biomolecules,/course/swayam-multidimensional-nmr-spectroscopy-for-structural-studies-of-biomolecules-12913
Engineering,Electrochemical impedance Spectroscopy,/course/swayam-electrochemical-impedance-spectroscopy-12916
Programming,Desenvolvimento Ágil com Java Avançado,/course/desenvolvimento-agil-com-java-avancado-5672
Programming,Desenvolvimento Ágil com Padrões de Projeto,/course/desenvolvimento-agil-com-padroes-de-proj-5674
Programming,Introduction to Neurohacking In R,/course/neurohacking-6420
Programming,"C++ For C Programmers, Part B",/course/c-plus-plus-b-6931
Programming,Interactuando con el hardware del dispositivo iOS,/course/hardware-ios-4613
Programming,"Android App Components - Intents, Activities, and Broadcast Receivers",/course/androidapps-5500
Programming,Proyecto final - Construyendo una aplicación profesional con Android,/course/construyendo-android-proyecto-5589
Engineering,Symmetry and Structure in the Solid State,/course/swayam-symmetry-and-structure-in-the-solid-state-12918
Engineering,Geotechnical Engineering II Foundation Engineering,/course/swayam-geotechnical-engineering-ii-foundation-engineering-12922
Engineering,Advanced Topics in the Science and Technology of Concrete,/course/swayam-advanced-topics-in-the-science-and-technology-of-concrete-12924
Engineering,"Mass, Momentum and Energy Balances in Engineering Analysis",/course/swayam-mass-momentum-and-energy-balances-in-engineering-analysis-12947
Engineering,Electrical Machines - II,/course/swayam-electrical-machines-ii-12948
Engineering,Fundamental of Power Electronics,/course/swayam-fundamental-of-power-electronics-12949
Engineering,Fundamentals of semiconductor devices,/course/swayam-fundamentals-of-semiconductor-devices-12950
Engineering,Principles of Digital Communications,/course/swayam-principles-of-digital-communications-12951
Engineering,Modern Digital Communication Techniques,/course/swayam-modern-digital-communication-techniques-12952
Engineering,Digital Electronic Circuits,/course/swayam-digital-electronic-circuits-12953
Engineering,"Power System Dynamics, Control and Monitoring",/course/swayam-power-system-dynamics-control-and-monitoring-12955
Engineering,Satellite Attitude Dynamics and Control,/course/swayam-satellite-attitude-dynamics-and-control-12884
Engineering,Dynamical System and Control,/course/swayam-dynamical-system-and-control-13005
Engineering,Advanced Engineering Mathematics,/course/swayam-advanced-engineering-mathematics-13006
Engineering,Principles of Mechanical Measurement,/course/swayam-principles-of-mechanical-measurement-13011
Engineering,Radiative Heat Transfer,/course/swayam-radiative-heat-transfer-13012
Engineering,IC Engines and Gas Turbines,/course/swayam-ic-engines-and-gas-turbines-13013
Engineering,Thermodynamics,/course/swayam-thermodynamics-13014
Engineering,Fundamental of Welding Science and Technology,/course/swayam-fundamental-of-welding-science-and-technology-13016
Engineering,Rapid Manufacturing,/course/swayam-rapid-manufacturing-13019
Engineering,Electronic Packaging and Manufacturing,/course/swayam-electronic-packaging-and-manufacturing-13021
Engineering,Kinematics of Mechanisms and Machines,/course/swayam-kinematics-of-mechanisms-and-machines-13022
Engineering,Polymer Assisted Abrasive Finishing Processes,/course/swayam-polymer-assisted-abrasive-finishing-processes-13023
Engineering,"Solar Photovoltaics: Principles, Technologies & Materials",/course/swayam-solar-photovoltaics-principles-technologies-materials-13026
Engineering,Surface Engineering for Corrosion and Wear Resistance Application,/course/swayam-surface-engineering-for-corrosion-and-wear-resistance-application-13028
Engineering,Material Characterization,/course/swayam-material-characterization-13029
Engineering,Defects in Crystalline Solids (Part-II),/course/swayam-defects-in-crystalline-solids-part-ii-13030
Engineering,Creep deformation of materials,/course/swayam-creep-deformation-of-materials-13031
Engineering,Welding Processes,/course/swayam-welding-processes-13032
Engineering,Non-Conventional Energy Resources,/course/swayam-non-conventional-energy-resources-13039
Engineering,Advance power electronics and Control,/course/swayam-advance-power-electronics-and-control-12956
Engineering,LDPC and Polar Codes in 5G Standard,/course/swayam-ldpc-and-polar-codes-in-5g-standard-12958
Computer Science,Structuring Machine Learning Projects,/course/machine-learning-projects-9056
Computer Science,Number Theory and Cryptography,/course/number-theory-cryptography-9210
Computer Science,Detecting and Mitigating Cyber Threats and Attacks,/course/detecting-cyber-attacks-9419
Computer Science,Cyber Threats and Attack Vectors,/course/cyber-threats-attack-vectors-9420
Computer Science,Introduction to Cybersecurity for Business,/course/intro-cyber-security-business-9421
Computer Science,Proactive Computer Security,/course/proactive-computer-security-9422
Computer Science,Квантовые вычисления (Quantum computing),/course/quantum-computing-9234
Computer Science,Peer-to-Peer Protocols and Local Area Networks,/course/peer-to-peer-protocols-local-area-networ-9266
Computer Science,Fundamentals of Network Communication,/course/fundamentals-network-communications-9267
Computer Science,Packet Switching Networks and Algorithms,/course/packet-switching-networks-algorithms-9268
Computer Science,TCP/IP and Advanced Topics,/course/tcp-ip-advanced-9269
Computer Science,Blockchain in the Energy Sector,/course/blockchain-energy-sector-9526
Computer Science,Hacking and Patching,/course/hacking-patching-9529
Computer Science,Design and Analyze Secure Networked Systems,/course/design-secure-networked-systems-9530
Computer Science,Basic Cryptography and Programming with Crypto API,/course/basic-cryptography-and-crypto-api-9531
Computer Science,Classical Cryptosystems and Core Concepts,/course/classical-cryptosystems-9532
Computer Science,Asymmetric Cryptography and Key Management,/course/asymmetric-crypto-9533
Computer Science,Symmetric Cryptography,/course/symmetric-crypto-9534
Computer Science,Mathematical Foundations for Cryptography,/course/mathematical-foundations-cryptography-9535
Computer Science,Secure Networked System with Firewall and IDS,/course/secure-networked-system-with-firewall-id-9536
Computer Science,Cryptographic Hash and Integrity Protection,/course/cryptographic-hash-integrity-protection-9586
Computer Science,Cryptography and Information Theory,/course/crypto-info-theory-9587
Computer Science,Архитектура ЭВМ (Computer Architecture),/course/arkhitektura-evm-9590
Computer Science,Cyber Attack Countermeasures,/course/cyber-attack-countermeasures-9666
Computer Science,Introduction to Cyber Attacks,/course/intro-cyber-attacks-9667
Computer Science,Real-Time Cyber Threat Detection and Mitigation,/course/real-time-cyber-threat-detection-9668
Computer Science,Natural Language Processing,/course/language-processing-9603
Computer Science,Bayesian Methods for Machine Learning,/course/bayesian-methods-in-machine-learning-9604
Computer Science,Introduction to Deep Learning,/course/intro-to-deep-learning-9606
Computer Science,Deep Learning in Computer Vision,/course/deep-learning-in-computer-vision-9608
Computer Science,Big Data Applications: Machine Learning at Scale,/course/machine-learning-applications-big-data-9509
Computer Science,"Greedy Algorithms, Minimum Spanning Trees, and Dynamic Programming",/course/algorithms-greedy-7350
Computer Science,Art and Science of Machine Learning,/course/art-science-ml-11073
Computer Science,Mastering Digital Twins,/course/mastering-digital-twins-13294
Computer Science,Intel® Network Academy - Network Transformation 102,/course/network-transformation-102-13264
Computer Science,Future Development in Supply Chain Finance and Blockchain Technology,/course/future-developments-supply-chain-finance-13265
Computer Science,Introduction to Supply Chain Finance & Blockchain Technology,/course/introduction-supply-chain-finance-blockc-13268
Computer Science,Blockchain Opportunity Analysis,/course/blockchain-opportunity-analysis-13374
Computer Science,Blockchain and Business: Applications and Implications,/course/blockchain-business-13375
Computer Science,Transacting on the Blockchain,/course/transacting-blockchain-13376
Computer Science,Advanced System Security Topics,/course/advanced-system-security-topics-13381
Computer Science,Introduction to Cloud Identity,/course/cloud-identity-10785
Computer Science,Launching into Machine Learning,/course/launching-machine-learning-10621
Computer Science,The Social and Technical Context of Health Informatics,/course/the-socio-technical-health-informatics-c-12789
Computer Science,How Entrepreneurs in Emerging Markets can master the Blockchain Technology,/course/entrepreneurs-blockchain-technology-13078
Computer Science,Security and Privacy in TOR Network,/course/security-and-privacy-in-tor-network-12878
Computer Science,Mitigating Security Vulnerabilities on Google Cloud Platform,/course/mitigating-security-vulnerabilites-gcp-13101
Computer Science,Web of Data,/course/web-data-13103
Computer Science,Industrial IoT Markets and Security,/course/industrial-iot-markets-security-12056
Computer Science,Networking in GCP: Defining and Implementing Networks,/course/networking-gcp-defining-implementing-net-12154
Engineering,Advances in UHV Transmission and Distribution,/course/swayam-advances-in-uhv-transmission-and-distribution-12963
Engineering,Introduction to Coding Theory,/course/swayam-introduction-to-coding-theory-12965
Engineering,Multirate DSP,/course/swayam-multirate-dsp-12967
Engineering,Advanced Green Manufacturing Systems,/course/swayam-advanced-green-manufacturing-systems-12999
Engineering,Mass Transfer Operations -I,/course/swayam-mass-transfer-operations-i-12899
Engineering,Chemical Reaction Engineering II,/course/swayam-chemical-reaction-engineering-ii-12900
Engineering,"Process Control - Design, Analysis and Assessment",/course/swayam-process-control-design-analysis-and-assessment-12902
Engineering,Transport Phenomena of Non-Newtonian Fluids,/course/swayam-transport-phenomena-of-non-newtonian-fluids-12903
Engineering,Equipment Design: Mechanical Aspects,/course/swayam-equipment-design-mechanical-aspects-12904
Engineering,Fluid Flow Operations,/course/swayam-fluid-flow-operations-12905
Engineering,Thermodynamics & Kinetics,/course/swayam-thermodynamics-kinetics-12906
Engineering,Introduction To Composites,/course/swayam-introduction-to-composites-10005
Engineering,Total Quality Management - II,/course/swayam-total-quality-management-ii-10008
Engineering,Spray Theory,/course/swayam-spray-theory-10025
Engineering,Mechanical Operations,/course/swayam-mechanical-operations-10092
Engineering,Introduction to Mechanical Micro Machining,/course/swayam-introduction-to-mechanical-micro-machining-10095
Engineering,Soil Mechanics/Geotechnical Engineering I,/course/swayam-soil-mechanics-geotechnical-engineering-i-10099
Engineering,Mathematical Methods and Techniques in Signal Processing,/course/swayam-mathematical-methods-and-techniques-in-signal-processing-10101
Engineering,Quality Design and Control,/course/swayam-quality-design-and-control-10034
Engineering,Power System Engineering,/course/swayam-power-system-engineering-10052
Engineering,Introduction to Materials Science and Engineering,/course/swayam-introduction-to-materials-science-and-engineering-10064
Engineering,Product Design and Manufacturing,/course/swayam-product-design-and-manufacturing-10068
Engineering,Biomedical Signal Processing,/course/swayam-biomedical-signal-processing-10069
Engineering,Effective Engineering Teaching In Practice,/course/swayam-effective-engineering-teaching-in-practice-9846
Engineering,Automatic Control,/course/swayam-automatic-control-9850
Engineering,Machinery Fault Diagnosis and Signal Processing,/course/swayam-machinery-fault-diagnosis-and-signal-processing-9867
Engineering,Theory And Practice Of Non Destructive Testing,/course/swayam-theory-and-practice-of-non-destructive-testing-9872
Engineering,Microprocessors and Microcontrollers,/course/swayam-microprocessors-and-microcontrollers-9894
Engineering,Principles of Signals and Systems,/course/swayam-principles-of-signals-and-systems-9900
Engineering,Pratiques du Dimensionnement en Mécanique - Partie 2,/course/france-universite-numerique-pratiques-du-dimensionnement-en-mecanique-partie-2-4830
Engineering,Fabriquer l'innovation,/course/france-universite-numerique-fabriquer-l-innovation-11029
Engineering,PCSC - Modélisation des composites,/course/france-universite-numerique-pcsc-modelisation-des-composites-10894
Engineering,Mobilité 3.0,/course/france-universite-numerique-mobilite-3-0-10810
Engineering,การพัฒนาระบบเตือนภัยอิเล็กทรอนิกส์ (Electronic Security Development),/course/thaimooc--------electronic-security-development-14991
Engineering,Basics of Finite Element Analysis-I,/course/swayam-basics-of-finite-element-analysis-i-5234
Engineering,Fundamentals of electronic materials and devices,/course/swayam-fundamentals-of-electronic-materials-and-devices-5337
Engineering,Joining Technologies for Metals,/course/swayam-joining-technologies-for-metals-7909
Engineering,Systems Engineering: Theory & Practice,/course/swayam-systems-engineering-theory-practice-7940
Engineering,Landscape Architecture and Site Planning - Basic Fundamentals,/course/swayam-landscape-architecture-and-site-planning-basic-fundamentals-7955
Engineering,Waste to Energy Conversion,/course/swayam-waste-to-energy-conversion-7960
Engineering,Steam and Gas Power Systems,/course/swayam-steam-and-gas-power-systems-7976
Engineering,Digital Land Surveying and Mapping(DLS&M),/course/swayam-digital-land-surveying-and-mapping-dls-m-7983
Engineering,Medical Biomaterials,/course/swayam-medical-biomaterials-7985
Engineering,Advanced Textile Printing Technology,/course/swayam-advanced-textile-printing-technology-13053
Engineering,Subsurface exploration :importance and techniques involved,/course/swayam-subsurface-exploration-importance-and-techniques-involved-12921
Engineering,Advance Aircraft Maintenance,/course/swayam-advance-aircraft-maintenance-12882
Engineering,Weldability of Metals,/course/swayam-weldability-of-metals-13017
Engineering,Manufacturing Guidelines for Product Design,/course/swayam-manufacturing-guidelines-for-product-design-13018
Engineering,Inspection and Quality Control in Manufacturing,/course/swayam-inspection-and-quality-control-in-manufacturing-13020
Engineering,Friction and wear of materials: principles and case studies,/course/swayam-friction-and-wear-of-materials-principles-and-case-studies-13027
Business,Practical Personal Finance,/course/canvas-network-practical-personal-finance-9958
Business,Evidence-Based Technology Management,/course/edx-evidence-based-technology-management-7238
Business,Introduction to Oil Country Tubular Goods (OCTG),/course/edx-introduction-to-oil-country-tubular-goods-octg-3724
Business,Extending SAP Cloud for Customer with SAP Cloud Platform,/course/opensap-extending-sap-cloud-for-customer-with-sap-cloud-platform-12143
Business,Sustainable Urban Freight Transport: A Global Perspective,/course/edx-sustainable-urban-freight-transport-a-global-perspective-10440
Business,Big Data Strategies to Transform Your Business,/course/edx-big-data-strategies-to-transform-your-business-10020
